id,men_may,fecha,id_departamento,id_sexo,id_nacionalidad,id_involucramiento,id_delito,id_capitulo,id_tipo_fallo,id_titulo,id_tipo_ley
48374,True,2023-10-01,1,2,1,9,82,15,3,3,1
48375,True,2023-10-01,1,1,99,9,82,15,3,3,1
48376,True,2023-10-01,1,1,1,9,0,0,3,0,0
48377,True,2023-10-01,1,2,99,9,82,15,3,3,1
48378,True,2023-10-01,1,1,1,9,70,13,3,0,5
48379,True,2023-10-01,1,1,1,9,69,13,3,0,5
48380,True,2023-10-01,1,2,1,9,70,13,3,0,5
48381,True,2023-10-01,1,2,99,9,82,15,3,3,1
48382,True,2023-10-01,1,2,99,9,82,15,3,3,1
48383,True,2023-10-01,1,2,1,9,82,15,3,3,1
48384,True,2023-10-01,1,2,1,9,77,13,3,0,5
48385,True,2023-10-01,1,2,1,9,82,15,3,3,1
48386,True,2023-10-01,1,2,1,9,82,15,3,3,1
48387,True,2023-10-01,1,2,99,9,82,15,3,3,1
48388,True,2023-10-01,1,1,1,9,82,15,3,3,1
48389,True,2023-10-01,1,2,1,9,0,0,3,0,0
48390,True,2023-10-01,1,1,1,9,82,15,3,3,1
48391,True,2023-10-01,1,2,99,9,82,15,3,3,1
48392,True,2023-10-01,1,2,1,9,77,13,3,0,5
48393,True,2023-10-01,1,2,1,9,70,13,3,0,5
48394,True,2023-10-01,1,1,1,9,85,17,3,4,1
48395,True,2023-10-01,1,1,99,9,70,13,3,0,5
48396,True,2023-10-01,1,1,1,9,70,13,3,0,5
48397,True,2023-10-01,1,1,1,9,70,13,3,0,5
48398,True,2023-10-01,1,2,1,9,70,13,3,0,5
48399,True,2023-10-01,1,1,1,9,7,2,3,0,1
48400,True,2023-10-01,1,2,1,9,76,13,3,0,5
48401,True,2023-10-01,1,2,1,9,82,15,3,3,1
48402,True,2023-10-01,1,2,1,9,70,13,3,0,5
48403,True,2023-10-01,1,2,1,9,70,13,3,0,5
48404,True,2023-10-01,1,2,1,9,77,13,3,0,5
48405,True,2023-10-01,1,2,1,9,77,13,3,0,5
48406,True,2023-10-01,1,2,1,9,77,13,3,0,5
48407,True,2023-10-01,1,1,1,9,,3,3,0,1
48408,True,2023-10-01,1,2,99,9,70,13,3,0,5
48409,True,2023-10-01,1,2,1,9,70,13,3,0,5
48410,True,2023-10-01,1,2,1,9,70,13,3,0,5
48411,True,2023-10-01,1,2,1,9,70,13,3,0,5
48412,True,2023-10-01,1,1,1,9,77,13,3,0,5
48413,True,2023-10-01,1,2,1,9,70,13,3,0,5
48414,True,2023-10-01,1,1,1,9,70,13,3,0,5
48415,True,2023-10-01,1,2,1,9,69,13,3,0,5
48416,True,2023-10-01,1,2,1,9,70,13,3,0,5
48417,True,2023-10-01,1,2,1,9,77,13,3,0,5
48418,True,2023-10-01,1,1,99,9,70,13,3,0,5
48419,True,2023-10-01,1,2,1,9,82,15,3,3,1
48420,True,2023-10-01,1,2,99,9,77,13,3,0,5
48421,True,2023-10-01,1,2,1,9,82,15,3,3,1
48422,True,2023-10-01,1,1,1,8,0,0,1,0,0
48423,True,2023-10-01,1,1,99,9,70,13,3,0,5
48424,True,2023-10-01,1,2,99,9,70,13,3,0,5
48425,True,2023-10-01,1,2,99,9,70,13,3,0,5
48426,True,2023-10-01,1,2,99,9,70,13,3,0,5
48427,True,2023-10-01,1,1,99,9,70,13,3,0,5
48428,True,2023-10-01,1,2,1,9,87,0,1,0,6
48429,True,2023-10-01,1,1,1,9,70,13,3,0,5
48430,True,2023-10-01,1,1,1,9,85,17,3,4,1
48431,True,2023-10-01,1,2,1,9,89,23,3,0,7
48432,True,2023-10-01,1,1,1,9,89,23,3,0,7
48433,True,2023-10-01,1,1,99,9,82,15,3,3,1
48434,True,2023-10-01,1,2,99,9,82,15,3,3,1
48435,True,2023-10-01,1,1,1,9,53,11,1,0,3
48436,True,2023-10-01,1,1,1,9,70,13,3,0,5
48437,True,2023-10-01,1,1,1,9,70,13,3,0,5
48438,True,2023-10-01,1,1,1,9,82,15,3,3,1
48439,True,2023-10-01,1,2,99,9,82,15,3,3,1
48440,True,2023-10-01,1,1,1,9,51,11,3,0,3
48441,True,2023-10-01,1,1,1,10,0,0,3,0,0
48442,True,2023-10-01,1,1,1,9,82,15,3,3,1
48443,True,2023-10-01,1,1,16,9,0,0,3,0,0
48444,True,2023-10-01,1,1,1,9,69,13,3,0,5
48445,True,2023-10-01,1,1,1,10,0,0,3,0,0
48446,True,2023-10-01,1,2,1,9,89,23,3,0,7
48447,True,2023-10-01,1,2,1,9,82,15,3,3,1
48448,True,2023-10-01,1,1,1,9,70,13,3,0,5
48449,True,2023-10-01,1,1,1,9,0,0,3,0,0
48450,True,2023-10-01,1,1,1,9,,3,3,0,1
48451,True,2023-10-01,1,1,1,9,77,13,3,0,5
48452,True,2023-10-01,1,2,1,8,85,17,3,4,1
48453,True,2023-10-01,1,2,1,9,82,15,3,3,1
48454,True,2023-10-01,1,1,1,9,1,1,3,0,1
48455,True,2023-10-01,1,2,1,9,70,13,3,0,5
48456,True,2023-10-01,1,1,99,9,7,2,3,0,1
48457,True,2023-10-01,1,1,99,9,82,15,3,3,1
48458,True,2023-10-01,1,2,1,9,82,15,3,3,1
48459,True,2023-10-01,1,2,1,9,82,15,3,3,1
48460,True,2023-10-01,1,1,99,9,0,0,3,0,0
48461,True,2023-10-01,1,2,1,9,82,15,3,3,1
48462,True,2023-10-01,1,2,1,9,82,15,3,3,1
48463,True,2023-10-01,1,2,1,9,82,15,3,3,1
48464,True,2023-10-01,1,2,1,9,82,15,3,3,1
48465,True,2023-10-01,1,2,1,9,82,15,3,3,1
48466,True,2023-10-01,1,2,99,9,82,15,3,3,1
48467,True,2023-10-01,1,2,99,9,82,15,3,3,1
48468,True,2023-10-01,1,2,1,9,82,15,3,3,1
48469,True,2023-10-01,1,2,1,9,82,15,3,3,1
48470,True,2023-10-01,1,2,1,9,70,13,3,0,5
48471,True,2023-10-01,1,2,1,9,82,15,3,3,1
48472,True,2023-10-01,1,1,1,9,70,13,1,0,5
48473,True,2023-10-01,1,1,1,9,76,13,3,0,5
48474,True,2023-10-01,1,2,1,9,70,13,3,0,5
48475,True,2023-10-01,1,2,1,9,82,15,3,3,1
48476,True,2023-10-01,1,1,99,9,0,0,3,0,0
48477,True,2023-10-01,1,1,1,9,82,15,3,3,1
48478,True,2023-10-01,1,1,1,9,0,0,1,0,0
48479,True,2023-10-01,1,2,1,9,82,15,3,3,1
48480,True,2023-10-01,1,2,99,9,82,15,3,3,1
48481,True,2023-10-01,1,2,1,9,82,15,3,3,1
48482,True,2023-10-01,1,2,1,9,82,15,3,3,1
48483,True,2023-10-01,1,1,99,9,82,15,3,3,1
48484,True,2023-10-01,1,1,99,9,82,15,3,3,1
48485,True,2023-10-01,1,1,1,9,70,13,3,0,5
48486,True,2023-10-01,1,1,99,9,82,15,3,3,1
48487,True,2023-10-01,1,2,1,9,7,2,3,0,1
48488,True,2023-10-01,1,1,1,9,70,13,3,0,5
48489,True,2023-10-01,1,2,1,9,85,17,3,4,1
48490,True,2023-10-01,1,1,1,9,76,13,3,0,5
48491,True,2023-10-01,1,1,1,9,70,13,3,0,5
48492,True,2023-10-01,1,1,1,9,70,13,3,0,5
48493,True,2023-10-01,1,1,1,9,82,15,3,3,1
48494,True,2023-10-01,1,2,99,9,82,15,3,3,1
48495,True,2023-10-01,1,1,1,9,7,2,1,0,1
48496,True,2023-10-01,1,2,1,9,82,15,3,3,1
48497,True,2023-10-01,1,1,99,9,0,0,3,0,0
48498,True,2023-10-01,1,2,1,9,82,15,3,3,1
48499,True,2023-10-01,1,2,1,9,70,13,3,0,5
48500,True,2023-10-01,1,2,99,9,85,17,3,4,1
48501,True,2023-10-01,1,2,1,9,82,15,3,3,1
48502,True,2023-10-01,1,1,1,9,70,13,3,0,5
48503,True,2023-10-01,1,1,1,9,0,0,3,0,0
48504,True,2023-10-01,1,1,1,9,7,2,3,0,1
48505,True,2023-10-01,1,2,1,9,70,13,3,0,5
48506,True,2023-10-01,1,1,1,9,70,13,3,0,5
48507,True,2023-10-01,1,1,1,9,70,13,3,0,5
48508,True,2023-10-01,1,2,1,9,7,2,3,0,1
48509,True,2023-10-01,1,2,1,9,82,15,3,3,1
48510,True,2023-10-01,1,1,1,9,82,15,3,3,1
48511,True,2023-10-01,1,1,1,9,70,13,3,0,5
48512,True,2023-10-01,1,2,1,9,82,15,3,3,1
48513,True,2023-10-01,1,1,1,9,70,13,3,0,5
48514,True,2023-10-01,1,1,99,9,77,13,3,0,5
48515,True,2023-10-01,1,2,1,9,70,13,3,0,5
48516,True,2023-10-01,1,2,1,9,82,15,3,3,1
48517,True,2023-10-01,1,2,1,9,70,13,3,0,5
48518,True,2023-10-01,1,1,1,9,70,13,3,0,5
48519,True,2023-10-01,1,1,1,9,70,13,3,0,5
48520,True,2023-10-01,1,1,1,9,70,13,3,0,5
48521,True,2023-10-01,1,1,1,9,77,13,3,0,5
48522,True,2023-10-01,1,2,1,9,70,13,3,0,5
48523,True,2023-10-01,1,1,1,9,7,2,3,0,1
48524,True,2023-10-01,1,2,99,9,89,23,3,0,7
48525,True,2023-10-01,1,1,1,9,89,23,3,0,7
48526,True,2023-10-01,1,2,99,9,89,23,3,0,7
48527,True,2023-10-01,1,1,99,9,70,13,3,0,5
48528,True,2023-10-01,1,1,99,9,70,13,3,0,5
48529,True,2023-10-01,1,1,99,9,70,13,3,0,5
48530,True,2023-10-01,1,1,99,9,70,13,3,0,5
48531,True,2023-10-01,1,2,99,9,77,13,3,0,5
48532,True,2023-10-01,1,2,99,9,70,13,3,0,5
48533,True,2023-10-01,1,2,1,9,70,13,3,0,5
48534,True,2023-10-01,1,2,1,9,77,13,3,0,5
48535,True,2023-10-01,1,2,1,9,77,13,3,0,5
48536,True,2023-10-01,1,1,1,9,85,17,3,4,1
48537,True,2023-10-01,1,2,1,9,85,17,3,4,1
48538,True,2023-10-01,1,3,1,3,0,0,3,0,0
48539,True,2023-10-01,1,1,1,9,0,0,3,0,0
48540,True,2023-10-01,1,1,1,9,69,13,3,0,5
48541,True,2023-10-01,1,1,1,10,7,2,3,0,1
48542,True,2023-10-01,1,1,1,9,82,15,3,3,1
48543,True,2023-10-01,1,1,1,9,82,15,3,3,1
48544,True,2023-10-01,1,1,99,9,70,13,3,0,5
48545,True,2023-10-01,1,2,99,9,82,15,3,3,1
48546,True,2023-10-01,1,1,99,9,0,0,3,0,0
48547,True,2023-10-01,1,1,1,9,70,13,3,0,5
48548,True,2023-10-01,1,2,1,9,69,13,3,0,5
48549,True,2023-10-01,1,1,1,9,7,2,3,0,1
48550,True,2023-10-01,1,1,1,9,0,0,3,0,0
48551,True,2023-10-01,1,1,16,9,0,0,3,0,0
48552,True,2023-10-01,1,1,1,9,0,0,3,0,0
48553,True,2023-10-01,1,1,99,9,69,13,3,0,5
48554,True,2023-10-01,1,1,99,9,70,13,3,0,5
48555,True,2023-10-01,1,1,1,9,0,0,3,0,0
48556,True,2023-10-01,1,2,1,9,70,13,3,0,5
48557,True,2023-10-01,1,1,1,9,0,0,3,0,0
48558,True,2023-10-01,1,1,1,9,82,15,3,3,1
48559,True,2023-10-01,1,1,1,9,0,0,1,0,0
48560,True,2023-10-01,1,1,1,9,77,13,3,0,5
48561,True,2023-10-01,1,2,99,9,82,15,3,3,1
48562,True,2023-10-01,1,2,1,9,82,15,3,3,1
48563,True,2023-10-01,1,2,99,9,82,15,3,3,1
48564,True,2023-10-01,1,1,1,9,0,0,1,0,0
48565,True,2023-10-01,1,2,1,9,82,15,3,3,1
48566,True,2023-10-01,1,1,1,9,77,13,3,0,5
48567,True,2023-10-01,1,2,1,9,82,15,3,3,1
48568,True,2023-10-01,1,1,1,9,0,0,1,0,0
48569,True,2023-10-01,1,1,1,9,70,13,3,0,5
48570,True,2023-10-01,1,2,99,9,82,15,3,3,1
48571,True,2023-10-01,1,2,1,9,82,15,3,3,1
48572,True,2023-10-01,1,1,1,9,82,15,3,3,1
48573,True,2023-10-01,1,2,1,9,82,15,3,3,1
48574,True,2023-10-01,1,1,1,9,1,1,3,0,1
48575,True,2023-10-01,1,1,99,9,82,15,3,3,1
48576,True,2023-10-01,1,2,1,9,82,15,3,3,1
48577,True,2023-10-01,1,1,1,9,70,13,3,0,5
48578,True,2023-10-01,1,2,1,9,82,15,3,3,1
48579,True,2023-10-01,1,1,99,9,82,15,3,3,1
48580,True,2023-10-01,1,1,1,9,7,2,3,0,1
48581,True,2023-10-01,1,2,1,9,82,15,3,3,1
48582,True,2023-10-01,1,2,1,9,70,13,3,0,5
48583,True,2023-10-01,1,2,1,9,0,0,1,0,0
48584,True,2023-10-01,1,2,99,9,82,15,3,3,1
48585,True,2023-10-01,1,2,1,9,89,23,3,0,7
48586,True,2023-10-01,1,2,1,9,82,15,3,3,1
48587,True,2023-10-01,1,1,1,9,82,15,3,3,1
48588,True,2023-10-01,1,3,1,9,0,0,3,0,0
48589,True,2023-10-01,1,1,1,9,85,17,3,4,1
48590,True,2023-10-01,1,2,1,9,82,15,3,3,1
48591,True,2023-10-01,1,1,1,9,77,13,3,0,5
48592,True,2023-10-01,1,1,99,9,70,13,3,0,5
48593,True,2023-10-01,1,1,1,9,0,0,3,0,0
48594,True,2023-10-01,1,1,1,9,89,23,3,0,7
48595,True,2023-10-01,1,2,1,9,70,13,3,0,5
48596,True,2023-10-01,1,2,1,9,70,13,1,0,5
48597,True,2023-10-01,1,1,1,8,0,0,1,0,0
48598,True,2023-10-01,1,1,1,9,,3,1,0,1
48599,True,2023-10-01,1,1,99,9,70,13,3,0,5
48600,True,2023-10-01,1,1,1,8,70,13,3,0,5
48601,True,2023-10-01,1,1,1,8,0,0,3,0,0
48602,True,2023-10-01,1,2,99,9,70,13,3,0,5
48603,True,2023-10-01,1,2,1,9,82,15,3,3,1
48604,True,2023-10-01,1,2,1,9,77,13,3,0,5
48605,True,2023-10-01,1,1,99,9,70,13,3,0,5
48606,True,2023-10-01,1,2,1,9,82,15,3,3,1
48607,True,2023-10-01,1,2,1,9,18,6,3,3,1
48608,True,2023-10-01,1,1,99,9,82,15,3,3,1
48609,True,2023-10-01,1,1,99,9,82,15,3,3,1
48610,True,2023-10-01,1,2,99,9,82,15,3,3,1
48611,True,2023-10-01,1,2,99,9,82,15,3,3,1
48612,True,2023-10-01,1,1,99,9,82,15,3,3,1
48613,True,2023-10-01,1,1,1,9,70,13,3,0,5
48614,True,2023-10-01,1,1,99,9,7,2,3,0,1
48615,True,2023-10-01,1,1,1,9,0,0,3,0,0
48616,True,2023-10-01,1,1,99,10,82,15,3,3,1
48617,True,2023-10-01,1,1,99,9,82,15,3,3,1
48618,True,2023-10-01,1,1,99,10,82,15,3,3,1
48619,True,2023-10-01,1,1,1,9,0,0,3,0,0
48620,True,2023-10-01,1,2,1,9,82,15,3,3,1
48621,True,2023-10-01,1,2,1,9,82,15,3,3,1
48622,True,2023-10-01,1,2,1,9,82,15,3,3,1
48623,True,2023-10-01,1,1,99,9,82,15,3,3,1
48624,True,2023-10-01,1,1,99,9,82,15,3,3,1
48625,True,2023-10-01,1,1,1,9,85,17,3,4,1
48626,True,2023-10-01,1,1,1,9,70,13,3,0,5
48627,True,2023-10-01,1,1,1,9,70,13,3,0,5
48628,True,2023-10-01,1,2,1,9,70,13,3,0,5
48629,True,2023-10-01,1,1,1,9,70,13,3,0,5
48630,True,2023-10-01,1,2,1,9,0,0,3,0,0
48631,True,2023-10-01,1,2,1,9,82,15,3,3,1
48632,True,2023-10-01,1,1,99,9,82,15,3,3,1
48633,True,2023-10-01,1,2,1,9,82,15,3,3,1
48634,True,2023-10-01,1,2,99,9,82,15,3,3,1
48635,True,2023-10-01,1,2,1,9,82,15,3,3,1
48636,True,2023-10-01,1,1,1,9,82,15,3,3,1
48637,True,2023-10-01,1,2,1,9,70,13,3,0,5
48638,True,2023-10-01,1,2,1,9,7,2,3,0,1
48639,True,2023-10-01,1,2,1,9,77,13,3,0,5
48640,True,2023-10-01,1,2,1,9,77,13,3,0,5
48641,True,2023-10-01,1,1,1,9,69,13,3,0,5
48642,True,2023-10-01,1,1,1,9,70,13,3,0,5
48643,True,2023-10-01,1,1,99,9,82,15,3,3,1
48644,True,2023-10-01,1,1,1,9,70,13,3,0,5
48645,True,2023-10-01,1,1,1,9,70,13,3,0,5
48646,True,2023-10-01,1,2,1,9,70,13,3,0,5
48647,True,2023-10-01,1,1,1,9,0,0,1,0,0
48648,True,2023-10-01,1,1,1,9,82,15,3,3,1
48649,True,2023-10-01,1,2,1,9,82,15,3,3,1
48650,True,2023-10-01,1,2,1,9,82,15,3,3,1
48651,True,2023-10-01,1,1,1,9,85,17,3,4,1
48652,True,2023-10-01,1,1,1,9,70,13,1,0,5
48653,True,2023-10-01,1,2,1,9,82,15,3,3,1
48654,True,2023-10-01,1,1,1,9,70,13,3,0,5
48655,True,2023-10-01,1,2,1,9,77,13,3,0,5
48656,True,2023-10-01,1,1,1,9,70,13,3,0,5
48657,True,2023-10-01,1,2,1,9,56,12,3,0,4
48658,True,2023-10-01,1,2,1,9,70,13,3,0,5
48659,True,2023-10-01,1,1,1,9,7,2,3,0,1
48660,True,2023-10-01,1,1,1,9,70,13,3,0,5
48661,True,2023-10-01,1,2,1,9,77,13,3,0,5
48662,True,2023-10-01,1,1,1,9,69,13,3,0,5
48663,True,2023-10-01,1,1,1,9,82,15,3,3,1
48664,True,2023-10-01,1,2,1,9,69,13,3,0,5
48665,True,2023-10-01,1,2,1,9,77,13,3,0,5
48666,True,2023-10-01,1,2,1,9,77,13,3,0,5
48667,True,2023-10-01,1,2,99,9,82,15,3,3,1
48668,True,2023-10-01,1,1,1,9,48,11,3,0,3
48669,True,2023-10-01,1,1,1,9,89,23,3,0,7
48670,True,2023-10-01,1,1,1,9,89,23,3,0,7
48671,True,2023-10-01,1,2,99,10,70,13,3,0,5
48672,True,2023-10-01,1,2,99,9,77,13,3,0,5
48673,True,2023-10-01,1,1,1,9,70,13,3,0,5
48674,True,2023-10-01,1,2,99,9,76,13,3,0,5
48675,True,2023-10-01,1,1,99,9,77,13,3,0,5
48676,True,2023-10-01,1,2,99,9,70,13,3,0,5
48677,True,2023-10-01,1,2,1,9,6,2,1,0,1
48678,True,2023-10-01,1,1,1,9,7,2,1,0,1
48679,True,2023-10-01,1,3,1,3,0,0,3,0,0
48680,True,2023-10-01,1,1,1,9,89,23,3,0,7
48681,True,2023-10-01,1,1,1,9,70,13,3,0,5
48682,True,2023-10-01,1,1,1,9,85,17,3,4,1
48683,True,2023-10-01,1,2,1,9,70,13,3,0,5
48684,True,2023-10-01,1,2,99,10,82,15,3,3,1
48685,True,2023-10-01,1,2,1,9,82,15,3,3,1
48686,True,2023-10-01,1,2,99,9,82,15,3,3,1
48687,True,2023-10-01,1,1,1,9,0,0,3,0,0
48688,True,2023-10-01,1,2,99,9,82,15,3,3,1
48689,True,2023-10-01,1,2,99,9,82,15,3,3,1
48690,True,2023-10-01,1,1,1,9,18,6,3,3,1
48691,True,2023-10-01,1,1,1,9,53,11,3,0,3
48692,True,2023-10-01,1,2,1,9,82,15,3,3,1
48693,True,2023-10-01,1,1,1,10,0,0,3,0,0
48694,True,2023-10-01,1,2,99,9,82,15,3,3,1
48695,True,2023-10-01,1,2,1,9,82,15,3,3,1
48696,True,2023-10-01,1,1,16,9,0,0,3,0,0
48697,True,2023-10-01,1,2,99,9,82,15,3,3,1
48698,True,2023-10-01,1,2,1,9,82,15,3,3,1
48699,True,2023-10-01,1,1,1,9,15,4,3,0,1
48700,True,2023-10-01,1,1,1,9,82,15,3,3,1
48701,True,2023-10-01,1,1,1,9,0,0,3,0,0
48702,True,2023-10-01,1,1,1,9,82,15,3,3,1
48703,True,2023-10-01,1,2,1,9,82,15,3,3,1
48704,True,2023-10-01,1,1,1,9,82,15,3,3,1
48705,True,2023-10-01,1,1,1,9,70,13,3,0,5
48706,True,2023-10-01,1,2,1,9,82,15,3,3,1
48707,True,2023-10-01,1,2,1,9,82,15,3,3,1
48708,True,2023-10-01,1,2,1,9,82,15,3,3,1
48709,True,2023-10-01,1,2,1,9,82,15,3,3,1
48710,True,2023-10-01,1,1,99,9,82,15,3,3,1
48711,True,2023-10-01,1,2,99,9,77,13,3,0,5
48712,True,2023-10-01,1,2,99,9,82,15,3,3,1
48713,True,2023-10-01,1,2,1,9,82,15,3,3,1
48714,True,2023-10-01,1,2,1,9,82,15,3,3,1
48715,True,2023-10-01,1,2,1,9,82,15,3,3,1
48716,True,2023-10-01,1,2,1,9,82,15,3,3,1
48717,True,2023-10-01,1,1,1,9,82,15,3,3,1
48718,True,2023-10-01,1,2,1,9,82,15,3,3,1
48719,True,2023-10-01,1,2,1,9,82,15,3,3,1
48720,True,2023-10-01,1,1,1,9,82,15,3,3,1
48721,True,2023-10-01,1,1,1,9,82,15,3,3,1
48722,True,2023-10-01,1,1,1,9,82,15,3,3,1
48723,True,2023-10-01,1,1,1,9,82,15,3,3,1
48724,True,2023-10-01,1,2,1,9,82,15,3,3,1
48725,True,2023-10-01,1,1,1,9,0,0,3,0,0
48726,True,2023-10-01,1,2,1,9,77,13,3,0,5
48727,True,2023-10-01,1,2,1,9,82,15,3,3,1
48728,True,2023-10-01,1,2,1,9,82,15,3,3,1
48729,True,2023-10-01,1,2,99,9,82,15,3,3,1
48730,True,2023-10-01,1,2,1,9,82,15,3,3,1
48731,True,2023-10-01,1,2,1,9,82,15,3,3,1
48732,True,2023-10-01,1,2,99,9,82,15,3,3,1
48733,True,2023-10-01,1,2,1,9,82,15,3,3,1
48734,True,2023-10-01,1,2,99,9,82,15,3,3,1
48735,True,2023-10-01,1,1,99,9,70,13,3,0,5
48736,True,2023-10-01,1,1,1,9,82,15,3,3,1
48737,True,2023-10-01,1,2,1,9,0,0,3,0,0
48738,True,2023-10-01,1,2,1,9,82,15,3,3,1
48739,True,2023-10-01,1,2,99,9,82,15,3,3,1
48740,True,2023-10-01,1,1,99,9,70,13,3,0,5
48741,True,2023-10-01,1,1,1,9,0,0,3,0,0
48742,True,2023-10-01,1,2,99,9,82,15,3,3,1
48743,True,2023-10-01,1,2,1,9,82,15,3,3,1
48744,True,2023-10-01,1,2,1,9,82,15,3,3,1
48745,True,2023-10-01,1,2,1,9,82,15,3,3,1
48746,True,2023-10-01,1,2,1,9,82,15,3,3,1
48747,True,2023-10-01,1,2,99,9,82,15,3,3,1
48748,True,2023-10-01,1,1,1,9,82,15,3,3,1
48749,True,2023-10-01,1,2,99,9,82,15,3,3,1
48750,True,2023-10-01,1,2,99,9,82,15,3,3,1
48751,True,2023-10-01,1,2,99,10,70,13,3,0,5
48752,True,2023-10-01,1,2,99,10,70,13,3,0,5
48753,True,2023-10-01,1,2,99,10,70,13,3,0,5
48754,True,2023-10-01,1,1,1,9,70,13,3,0,5
48755,True,2023-10-01,1,2,99,9,82,15,3,3,1
48756,True,2023-10-01,1,2,99,9,82,15,3,3,1
48757,True,2023-10-01,1,1,1,9,70,13,3,0,5
48758,True,2023-10-01,1,2,99,9,82,15,3,3,1
48759,True,2023-10-01,1,2,99,9,82,15,3,3,1
48760,True,2023-10-01,1,1,1,9,70,13,3,0,5
48761,True,2023-10-01,1,1,1,9,7,2,1,0,1
48762,True,2023-10-01,1,1,1,9,70,13,3,0,5
48763,True,2023-10-01,1,1,1,9,70,13,3,0,5
48764,True,2023-10-01,1,1,1,9,70,13,3,0,5
48765,True,2023-10-01,1,1,99,9,7,2,3,0,1
48766,True,2023-10-01,1,2,1,9,85,17,3,4,1
48767,True,2023-10-01,1,1,1,9,77,13,3,0,5
48768,True,2023-10-01,1,1,1,9,70,13,3,0,5
48769,True,2023-10-01,1,2,1,9,70,13,3,0,5
48770,True,2023-10-01,1,2,1,9,82,15,3,3,1
48771,True,2023-10-01,1,2,1,9,77,13,3,0,5
48772,True,2023-10-01,1,1,1,10,0,0,3,0,0
48773,True,2023-10-01,1,1,1,10,70,13,3,0,5
48774,True,2023-10-01,1,2,1,9,70,13,3,0,5
48775,True,2023-10-01,1,1,1,9,77,13,3,0,5
48776,True,2023-10-01,1,2,1,9,69,13,3,0,5
48777,True,2023-10-01,1,2,1,9,70,13,3,0,5
48778,True,2023-10-01,1,1,1,9,77,13,3,0,5
48779,True,2023-10-01,1,2,1,9,70,13,3,0,5
48780,True,2023-10-01,1,1,1,9,70,13,3,0,5
48781,True,2023-10-01,1,1,99,9,70,13,3,0,5
48782,True,2023-10-01,1,1,1,9,77,13,3,0,5
48783,True,2023-10-01,1,1,1,9,70,13,3,0,5
48784,True,2023-10-01,1,1,1,9,70,13,3,0,5
48785,True,2023-10-01,1,2,1,9,70,13,3,0,5
48786,True,2023-10-01,1,1,1,9,69,13,3,0,5
48787,True,2023-10-01,1,1,1,9,88,0,3,0,6
48788,True,2023-10-01,1,2,1,9,89,23,3,0,7
48789,True,2023-10-01,1,2,1,9,82,15,3,3,1
48790,True,2023-10-01,1,1,1,9,0,0,3,0,0
48791,True,2023-10-01,1,1,1,9,0,0,3,0,0
48792,True,2023-10-01,1,2,99,9,70,13,3,0,5
48793,True,2023-10-01,1,2,99,9,77,13,3,0,5
48794,True,2023-10-01,1,2,99,9,70,13,3,0,5
48795,True,2023-10-01,1,2,99,9,70,13,3,0,5
48796,True,2023-10-01,1,1,1,9,70,13,3,0,5
48797,True,2023-10-01,1,2,1,9,77,13,3,0,5
48798,True,2023-10-01,1,2,1,9,77,13,3,0,5
48799,True,2023-10-01,1,2,1,9,77,13,3,0,5
48800,True,2023-10-01,1,1,1,10,7,2,3,0,1
48801,True,2023-10-01,1,2,99,9,82,15,3,3,1
48802,True,2023-10-01,1,1,1,3,0,0,3,0,0
48803,True,2023-10-01,1,1,1,9,82,15,3,3,1
48804,True,2023-10-01,1,1,99,9,82,15,3,3,1
48805,True,2023-10-01,1,1,1,9,85,17,1,4,1
48806,True,2023-10-01,1,1,1,9,89,23,3,0,7
48807,True,2023-10-01,1,1,1,9,51,11,3,0,3
48808,True,2023-10-01,1,2,1,9,82,15,3,3,1
48809,True,2023-10-01,1,1,1,9,82,15,3,3,1
48810,True,2023-10-01,1,1,1,9,82,15,3,3,1
48811,True,2023-10-01,1,1,1,9,82,15,3,3,1
48812,True,2023-10-01,1,2,1,9,70,13,3,0,5
48813,True,2023-10-01,1,2,1,9,82,15,3,3,1
48814,True,2023-10-01,1,2,99,9,82,15,3,3,1
48815,True,2023-10-01,1,2,1,9,,3,3,0,1
48816,True,2023-10-01,1,1,1,9,0,0,3,0,0
48817,True,2023-10-01,1,1,1,9,70,13,3,0,5
48818,True,2023-10-01,1,1,99,9,70,13,3,0,5
48819,True,2023-10-01,1,1,1,9,76,13,3,0,5
48820,True,2023-10-01,1,1,1,9,7,2,3,0,1
48821,True,2023-10-01,1,1,1,10,0,0,3,0,0
48822,True,2023-10-01,1,1,1,9,82,15,3,3,1
48823,True,2023-10-01,1,1,99,9,82,15,3,3,1
48824,True,2023-10-01,1,2,99,9,70,13,3,0,5
48825,True,2023-10-01,1,2,99,9,82,15,3,3,1
48826,True,2023-10-01,1,1,1,9,82,15,3,3,1
48827,True,2023-10-01,1,1,1,9,0,0,3,0,0
48828,True,2023-10-01,1,1,1,9,7,2,3,0,1
48829,True,2023-10-01,1,1,1,9,70,13,3,0,5
48830,True,2023-10-01,1,1,1,9,7,2,3,0,1
48831,True,2023-10-01,1,2,1,9,82,15,3,3,1
48832,True,2023-10-01,1,1,99,9,82,15,3,3,1
48833,True,2023-10-01,1,2,99,9,82,15,3,3,1
48834,True,2023-10-01,1,2,1,9,85,17,3,4,1
48835,True,2023-10-01,1,1,1,9,70,13,3,0,5
48836,True,2023-10-01,1,1,1,9,89,23,3,0,7
48837,True,2023-10-01,1,1,1,9,0,0,3,0,0
